index,name,item,form_set,perm,way_of_asking,context,prompt_text
1591,Sammy,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1592,Sammy,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1593,Sammy,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1594,Sammy,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1595,Sammy,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1596,Sammy,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1597,Sammy,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1598,Sammy,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1599,Sammy,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1600,Sammy,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1601,Sammy,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1602,Sammy,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1603,Sammy,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1604,Sammy,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1605,Sammy,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1606,Sammy,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1607,Sammy,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1608,Sammy,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1609,Sammy,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1610,Sammy,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1611,Sammy,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1612,Sammy,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1613,Sammy,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1614,Sammy,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1615,Sammy,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1616,Sammy,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1617,Sammy,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1618,Sammy,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1619,Sammy,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1620,Sammy,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1621,Sammy,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1622,Sammy,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1623,Sammy,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1624,Sammy,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1625,Sammy,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1626,Sammy,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1627,Sammy,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1628,Sammy,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1629,Sammy,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1630,Sammy,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1631,Sammy,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1632,Sammy,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1633,Sammy,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1634,Sammy,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1635,Sammy,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1636,Sammy,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1637,Sammy,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1638,Sammy,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1639,Sammy,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
1640,Sammy,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Sammy is a ____."" is [FORM]"
